"No.","Time","Source","Destination","Protocol","Length","Info"
"45","10.296139","31.13.90.2","10.152.152.11","TLSv1.1","534","Application Data, Application Data, Application Data, Application Data"
"46","10.296145","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=4894 Ack=6481 Win=9329 Len=0"
"47","10.344665","31.13.90.2","10.152.152.11","TCP","1514","443  >  59684 [ACK] Seq=6481 Ack=4894 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"48","10.344699","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=4894 Ack=7941 Win=9329 Len=0"
"49","10.344717","31.13.90.2","10.152.152.11","TLSv1.1","481","Application Data, Application Data, Application Data"
"50","10.344727","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=4894 Ack=8368 Win=9329 Len=0"
"51","13.338326","10.152.152.11","74.125.71.188","TCP","54","60776  >  5228 [ACK] Seq=1 Ack=1 Win=2190 Len=0"
"52","13.338877","74.125.71.188","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 5228  >  60776 [ACK] Seq=1 Ack=2 Win=1114 Len=0"
"53","17.819404","31.13.90.2","10.152.152.11","TLSv1.1","555","Application Data"
"54","17.819641","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=4894 Ack=8869 Win=9329 Len=0"
"55","17.837578","10.152.152.11","31.13.90.2","TLSv1.1","523","Application Data"
"56","17.838106","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=8869 Ack=5363 Win=2640 Len=0"
"57","18.052358","31.13.90.2","10.152.152.11","TLSv1.1","123","Application Data"
"58","18.092282","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=5363 Ack=8938 Win=9329 Len=0"
"59","21.529238","10.152.152.11","216.58.208.78","TCP","54","34115  >  443 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
"60","21.529600","216.58.208.78","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  34115 [ACK] Seq=1 Ack=2 Win=2640 Len=0"
"61","33.433396","10.152.152.11","2.16.162.49","TCP","54","56714  >  443 [ACK] Seq=1 Ack=1 Win=1101 Len=0"
"62","33.433565","10.152.152.11","2.16.162.49","TCP","54","56716  >  443 [ACK] Seq=1 Ack=1 Win=1087 Len=0"
"63","33.433609","10.152.152.11","2.16.162.49","TCP","54","56718  >  443 [ACK] Seq=1 Ack=1 Win=1527 Len=0"
"64","33.434265","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56714 [ACK] Seq=1 Ack=2 Win=1047 Len=0"
"65","33.434314","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56716 [ACK] Seq=1 Ack=2 Win=1047 Len=0"
"66","33.434332","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56718 [ACK] Seq=1 Ack=2 Win=1047 Len=0"
"67","33.561237","10.152.152.11","2.16.162.49","TCP","54","56690  >  443 [ACK] Seq=1 Ack=1 Win=6205 Len=0"
"68","33.561401","10.152.152.11","2.16.162.49","TCP","54","56717  >  443 [ACK] Seq=1 Ack=1 Win=2075 Len=0"
"69","33.562278","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56690 [ACK] Seq=1 Ack=2 Win=1516 Len=0"
"70","33.562302","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56717 [ACK] Seq=1 Ack=2 Win=1047 Len=0"
"71","37.274819","10.152.152.11","216.58.208.78","TCP","54","34073  >  443 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
"72","37.275176","216.58.208.78","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  34073 [ACK] Seq=1 Ack=2 Win=2640 Len=0"
"73","40.792304","10.152.152.11","216.58.208.78","TLSv1.1","219","[TCP Previous segment not captured] , Application Data"
"74","40.792512","216.58.208.78","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  34073 [ACK] Seq=1 Ack=167 Win=2640 Len=0"
"75","40.792653","10.152.152.11","216.58.208.78","TLSv1.1","123","Application Data"
"76","40.792804","10.152.152.11","216.58.208.78","TLSv1.1","123","Application Data"
"77","40.793167","216.58.208.78","10.152.152.11","TCP","60","443  >  34073 [ACK] Seq=1 Ack=236 Win=2640 Len=0"
"78","40.793172","216.58.208.78","10.152.152.11","TCP","60","443  >  34073 [ACK] Seq=1 Ack=305 Win=2640 Len=0"
"79","41.093323","216.58.208.78","10.152.152.11","TLSv1.1","123","Application Data"
"80","41.133504","10.152.152.11","216.58.208.78","TCP","54","34073  >  443 [ACK] Seq=305 Ack=70 Win=2640 Len=0"
"81","41.285434","216.58.208.78","10.152.152.11","TLSv1.1","277","Application Data, Application Data, Application Data"
"82","41.285460","10.152.152.11","216.58.208.78","TCP","54","34073  >  443 [ACK] Seq=305 Ack=293 Win=2640 Len=0"
"83","41.287679","10.152.152.11","216.58.208.78","TLSv1.1","123","Application Data"
"84","41.288021","216.58.208.78","10.152.152.11","TCP","60","443  >  34073 [ACK] Seq=293 Ack=374 Win=2640 Len=0"
"85","47.884452","2.16.162.49","10.152.152.11","TLSv1.1","107","[TCP ACKed unseen segment] , Encrypted Alert"
"86","47.884503","10.152.152.11","2.16.162.49","TCP","54","[TCP Previous segment not captured] 56716  >  443 [ACK] Seq=2 Ack=54 Win=1087 Len=0"
"87","47.884538","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56716 [FIN, ACK] Seq=54 Ack=2 Win=1047 Len=0"
"88","47.885061","2.16.162.49","10.152.152.11","TLSv1.1","107","[TCP ACKed unseen segment] , Encrypted Alert"
"89","47.885103","10.152.152.11","2.16.162.49","TCP","54","[TCP Previous segment not captured] 56714  >  443 [ACK] Seq=2 Ack=54 Win=1101 Len=0"
"90","47.885124","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56714 [FIN, ACK] Seq=54 Ack=2 Win=1047 Len=0"
"91","47.925244","10.152.152.11","2.16.162.49","TCP","54","56716  >  443 [ACK] Seq=2 Ack=55 Win=1087 Len=0"
"92","47.925358","10.152.152.11","2.16.162.49","TCP","54","56714  >  443 [ACK] Seq=2 Ack=55 Win=1101 Len=0"
"93","47.951245","2.16.162.49","10.152.152.11","TLSv1.1","107","[TCP ACKed unseen segment] , Encrypted Alert"
"94","47.951397","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56690 [FIN, ACK] Seq=54 Ack=2 Win=1516 Len=0"
"95","47.983805","2.16.162.49","10.152.152.11","TLSv1.1","107","[TCP ACKed unseen segment] , Encrypted Alert"
"96","47.983845","10.152.152.11","2.16.162.49","TCP","54","[TCP Previous segment not captured] 56717  >  443 [ACK] Seq=2 Ack=54 Win=2075 Len=0"
"97","47.984249","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56717 [FIN, ACK] Seq=54 Ack=2 Win=1047 Len=0"
"98","47.990739","10.152.152.11","2.16.162.49","TCP","54","[TCP Previous segment not captured] 56690  >  443 [ACK] Seq=2 Ack=55 Win=6205 Len=0"
"99","48.021440","10.152.152.11","2.16.162.49","TCP","54","56717  >  443 [ACK] Seq=2 Ack=55 Win=2075 Len=0"
"100","56.653625","10.152.152.11","2.16.162.49","TCP","54","56690  >  443 [FIN, ACK] Seq=2 Ack=55 Win=6205 Len=0"
"101","56.654378","2.16.162.49","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56690 [ACK] Seq=55 Ack=3 Win=1516 Len=0"
"102","56.655531","10.152.152.11","2.16.162.49","TCP","54","56717  >  443 [FIN, ACK] Seq=2 Ack=55 Win=2075 Len=0"
"103","56.657118","2.16.162.49","10.152.152.11","TCP","60","443  >  56717 [ACK] Seq=55 Ack=3 Win=1047 Len=0"
"104","56.657581","10.152.152.11","2.16.162.49","TCP","54","56716  >  443 [FIN, ACK] Seq=2 Ack=55 Win=1087 Len=0"
"105","56.659026","2.16.162.49","10.152.152.11","TCP","60","443  >  56716 [ACK] Seq=55 Ack=3 Win=1047 Len=0"
"106","56.660936","10.152.152.11","2.16.162.49","TCP","54","56714  >  443 [FIN, ACK] Seq=2 Ack=55 Win=1101 Len=0"
"107","56.662020","2.16.162.49","10.152.152.11","TCP","60","443  >  56714 [ACK] Seq=55 Ack=3 Win=1047 Len=0"
"108","58.393246","10.152.152.11","74.125.71.188","TCP","54","[TCP Dup ACK 51#1] 60776  >  5228 [ACK] Seq=1 Ack=1 Win=2190 Len=0"
"109","58.393541","74.125.71.188","10.152.152.11","TCP","60","[TCP Dup ACK 52#1] [TCP ACKed unseen segment] 5228  >  60776 [ACK] Seq=1 Ack=2 Win=1114 Len=0"
"110","63.064295","10.152.152.11","31.13.90.2","TCP","54","[TCP Keep-Alive] 59684  >  443 [ACK] Seq=5362 Ack=8938 Win=9329 Len=0"
"111","63.065423","31.13.90.2","10.152.152.11","TCP","60","[TCP Keep-Alive ACK] 443  >  59684 [ACK] Seq=8938 Ack=5363 Win=2640 Len=0"
"112","65.698232","10.152.152.11","31.13.90.2","TLSv1.1","731","Application Data"
"113","65.698482","10.152.152.11","31.13.90.2","TLSv1.1","123","Application Data"
"114","65.699290","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=8938 Ack=6040 Win=2640 Len=0"
"115","65.699315","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=8938 Ack=6109 Win=2639 Len=0"
"116","65.939025","31.13.90.2","10.152.152.11","TLSv1.1","123","Application Data"
"117","65.939047","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=6109 Ack=9007 Win=9329 Len=0"
"118","66.133068","31.13.90.2","10.152.152.11","TLSv1.1","123","Application Data"
"119","66.133086","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=6109 Ack=9076 Win=9329 Len=0"
"120","66.325809","31.13.90.2","10.152.152.11","TCP","1514","443  >  59684 [ACK] Seq=9076 Ack=6109 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"121","66.325828","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=6109 Ack=10536 Win=9329 Len=0"
"122","66.325854","31.13.90.2","10.152.152.11","TLSv1.1","385","Application Data, Application Data, Application Data"
"123","66.325861","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=6109 Ack=10867 Win=9329 Len=0"
"124","66.584292","10.152.152.11","216.58.208.78","TCP","54","[TCP Dup ACK 59#1] 34115  >  443 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
"125","66.585494","216.58.208.78","10.152.152.11","TCP","60","[TCP Dup ACK 60#1] [TCP ACKed unseen segment] 443  >  34115 [ACK] Seq=1 Ack=2 Win=2640 Len=0"
"126","68.183828","31.13.90.2","10.152.152.11","TLSv1.1","555","Application Data"
"127","68.183847","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=6109 Ack=11368 Win=9329 Len=0"
"128","68.189349","10.152.152.11","31.13.90.2","TLSv1.1","523","Application Data"
"129","68.190783","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=11368 Ack=6578 Win=2640 Len=0"
"130","68.501585","31.13.90.2","10.152.152.11","TLSv1.1","123","Application Data"
"131","68.540361","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=6578 Ack=11437 Win=9329 Len=0"
"132","69.978710","10.152.152.11","31.13.90.2","TLSv1.1","411","Application Data"
"133","69.979112","10.152.152.11","31.13.90.2","TLSv1.1","1131","Application Data"
"134","69.979899","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=11437 Ack=6935 Win=2640 Len=0"
"135","69.979931","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=11437 Ack=8012 Win=2591 Len=0"
"136","70.425257","31.13.90.2","10.152.152.11","TLSv1.1","123","Application Data"
"137","70.425279","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=8012 Ack=11506 Win=9329 Len=0"
"138","70.594877","31.13.90.2","10.152.152.11","TCP","1514","443  >  59684 [ACK] Seq=11506 Ack=8012 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"139","70.594894","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=8012 Ack=12966 Win=9329 Len=0"
"140","70.595189","31.13.90.2","10.152.152.11","TLSv1.1","481","Application Data, Application Data, Application Data"
"141","70.595194","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=8012 Ack=13393 Win=9329 Len=0"
"142","78.488307","10.152.152.11","2.16.162.49","TCP","54","[TCP Dup ACK 63#1] 56718  >  443 [ACK] Seq=1 Ack=1 Win=1527 Len=0"
"143","78.489430","2.16.162.49","10.152.152.11","TCP","60","[TCP Dup ACK 66#1] [TCP ACKed unseen segment] 443  >  56718 [ACK] Seq=1 Ack=2 Win=1047 Len=0"
"144","86.298672","10.152.152.11","216.58.208.78","TCP","54","[TCP Keep-Alive] 34073  >  443 [ACK] Seq=373 Ack=293 Win=2640 Len=0"
"145","86.299005","216.58.208.78","10.152.152.11","TCP","60","[TCP Keep-Alive ACK] 443  >  34073 [ACK] Seq=293 Ack=374 Win=2640 Len=0"
"146","89.981631","10.152.152.11","10.152.152.10","DNS","79","Standard query 0x41dc A clients2.google.com"
"147","90.211174","10.152.152.10","10.152.152.11","DNS","95","Standard query response 0x41dc A clients2.google.com A 216.58.208.78"
"148","90.211484","10.152.152.11","216.58.208.78","TCP","66","34116  >  443 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"149","90.211750","216.58.208.78","10.152.152.11","TCP","66","443  >  34116 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"150","90.211764","10.152.152.11","216.58.208.78","TCP","54","34116  >  443 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"151","90.213147","10.152.152.11","216.58.208.78","TLSv1.1","218","Client Hello"
"152","90.213602","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=1 Ack=165 Win=15680 Len=0"
"153","90.593850","216.58.208.78","10.152.152.11","TLSv1.1","1514","Server Hello"
"154","90.593911","10.152.152.11","216.58.208.78","TCP","54","34116  >  443 [ACK] Seq=165 Ack=1461 Win=17520 Len=0"
"155","90.593938","216.58.208.78","10.152.152.11","TCP","1514","443  >  34116 [ACK] Seq=1461 Ack=165 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"156","90.593944","10.152.152.11","216.58.208.78","TCP","54","34116  >  443 [ACK] Seq=165 Ack=2921 Win=20448 Len=0"
"157","90.594556","216.58.208.78","10.152.152.11","TCP","620","443  >  34116 [PSH, ACK] Seq=2921 Ack=165 Win=15680 Len=566 [TCP segment of a reassembled PDU]"
"158","90.594563","10.152.152.11","216.58.208.78","TCP","54","34116  >  443 [ACK] Seq=165 Ack=3487 Win=23360 Len=0"
"159","90.611134","216.58.208.78","10.152.152.11","TLSv1.1","480","Certificate, Server Key Exchange, Server Hello Done"
"160","90.611142","10.152.152.11","216.58.208.78","TCP","54","34116  >  443 [ACK] Seq=165 Ack=3913 Win=26288 Len=0"
"161","90.628931","10.152.152.11","216.58.208.78","TLSv1.1","204","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"162","90.629154","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=3913 Ack=315 Win=16752 Len=0"
"163","90.879311","216.58.208.78","10.152.152.11","TLSv1.1","409","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"164","90.890797","10.152.152.11","216.58.208.78","TLSv1.1","139","Application Data"
"165","90.891171","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=4268 Ack=400 Win=16752 Len=0"
"166","90.891368","10.152.152.11","216.58.208.78","TLSv1.1","123","Application Data"
"167","90.891839","10.152.152.11","216.58.208.78","TLSv1.1","363","Application Data"
"168","90.892074","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=4268 Ack=469 Win=16752 Len=0"
"169","90.892317","10.152.152.11","216.58.208.78","TLSv1.1","1019","Application Data"
"170","90.892830","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=4268 Ack=778 Win=17824 Len=0"
"171","90.892851","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=4268 Ack=1743 Win=19760 Len=0"
"172","91.032310","216.58.208.78","10.152.152.11","TLSv1.1","123","Application Data"
"173","91.068298","10.152.152.11","216.58.208.78","TCP","54","34116  >  443 [ACK] Seq=1743 Ack=4337 Win=29200 Len=0"
"174","91.273107","216.58.208.78","10.152.152.11","TLSv1.1","1013","Application Data, Application Data, Application Data"
"175","91.273130","10.152.152.11","216.58.208.78","TCP","54","34116  >  443 [ACK] Seq=1743 Ack=5296 Win=32128 Len=0"
"176","91.275664","10.152.152.11","216.58.208.78","TLSv1.1","123","Application Data"
"177","91.276269","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=5296 Ack=1812 Win=19760 Len=0"
"178","92.303173","10.152.152.11","10.152.152.10","DNS","75","Standard query 0x9300 A www.gstatic.com"
"179","92.499912","10.152.152.10","10.152.152.11","DNS","91","Standard query response 0x9300 A www.gstatic.com A 216.58.208.67"
"180","92.500218","10.152.152.11","216.58.208.67","TCP","66","60423  >  80 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"181","92.500499","216.58.208.67","10.152.152.11","TCP","66","80  >  60423 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"182","92.500514","10.152.152.11","216.58.208.67","TCP","54","60423  >  80 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"183","92.500825","10.152.152.11","216.58.208.67","HTTP","334","GET /chrome/crlset/2369/crl-set-delta-2367-2463890485090553375.crx.data HTTP/1.1 "
"184","92.501311","216.58.208.67","10.152.152.11","TCP","60","80  >  60423 [ACK] Seq=1 Ack=281 Win=15680 Len=0"
"185","92.893851","216.58.208.67","10.152.152.11","TCP","1514","80  >  60423 [ACK] Seq=1 Ack=281 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"186","92.893891","10.152.152.11","216.58.208.67","TCP","54","60423  >  80 [ACK] Seq=281 Ack=1461 Win=17520 Len=0"
"187","92.893916","216.58.208.67","10.152.152.11","HTTP","1041","HTTP/1.1 200 OK  (text/html)"
"188","92.893922","10.152.152.11","216.58.208.67","TCP","54","60423  >  80 [ACK] Seq=281 Ack=2448 Win=20448 Len=0"
"189","92.913965","10.152.152.11","216.58.208.78","GQUIC","1392","Client Hello, PKN: 1, CID: 18222381355792164407"
"190","92.914541","10.152.152.11","216.58.208.78","TLSv1.1","187","Application Data"
"191","92.914820","10.152.152.11","216.58.208.78","TLSv1.1","827","Application Data"
"192","92.915129","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=5296 Ack=1945 Win=21680 Len=0"
"193","92.915370","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=5296 Ack=2718 Win=23616 Len=0"
"194","93.065077","10.152.152.11","216.58.208.78","GQUIC","1392","Client Hello, PKN: 2, CID: 18222381355792164407"
"195","93.314912","216.58.208.78","10.152.152.11","TLSv1.1","453","Application Data, Application Data, Application Data"
"196","93.315872","10.152.152.11","216.58.208.78","TLSv1.1","123","Application Data"
"197","93.316351","216.58.208.78","10.152.152.11","TCP","60","443  >  34116 [ACK] Seq=5695 Ack=2787 Win=23616 Len=0"
"198","93.367599","10.152.152.11","216.58.208.78","GQUIC","1392","Client Hello, PKN: 3, CID: 18222381355792164407"
"199","93.968214","10.152.152.11","216.58.208.78","GQUIC","1392","Client Hello, PKN: 4, CID: 18222381355792164407"
"200","95.172009","10.152.152.11","216.58.208.78","GQUIC","1392","Client Hello, PKN: 5, CID: 18222381355792164407"
"201","96.914037","10.152.152.11","216.58.208.78","GQUIC","85","Payload (Encrypted), PKN: 6, CID: 18222381355792164407"
"202","103.449224","10.152.152.11","74.125.71.188","TCP","54","[TCP Dup ACK 51#2] 60776  >  5228 [ACK] Seq=1 Ack=1 Win=2190 Len=0"
"203","103.450417","74.125.71.188","10.152.152.11","TCP","60","[TCP Dup ACK 52#2] [TCP ACKed unseen segment] 5228  >  60776 [ACK] Seq=1 Ack=2 Win=1114 Len=0"
"204","109.987301","10.152.152.11","31.13.90.2","TLSv1.1","411","Application Data"
"205","109.987619","10.152.152.11","31.13.90.2","TLSv1.1","123","Application Data"
"206","109.987879","10.152.152.11","31.13.90.2","TLSv1.1","539","Application Data"
"207","109.988182","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=13393 Ack=8369 Win=2640 Len=0"
"208","109.988220","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=13393 Ack=8438 Win=2639 Len=0"
"209","109.988427","31.13.90.2","10.152.152.11","TCP","60","443  >  59684 [ACK] Seq=13393 Ack=8923 Win=2640 Len=0"
"210","110.216167","31.13.90.2","10.152.152.11","TLSv1.1","192","Application Data, Application Data"
"211","110.216188","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=8923 Ack=13531 Win=9329 Len=0"
"212","110.430708","31.13.90.2","10.152.152.11","TCP","1514","443  >  59684 [ACK] Seq=13531 Ack=8923 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"213","110.430727","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=8923 Ack=14991 Win=9329 Len=0"
"214","110.430969","31.13.90.2","10.152.152.11","TLSv1.1","284","Application Data, Application Data"
"215","110.430977","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=8923 Ack=15221 Win=9329 Len=0"
"216","110.571264","31.13.90.2","10.152.152.11","TLSv1.1","352","Application Data, Application Data"
"217","110.571286","10.152.152.11","31.13.90.2","TCP","54","59684  >  443 [ACK] Seq=8923 Ack=15519 Win=9329 Len=0"
"218","111.642344","10.152.152.11","216.58.208.78","TCP","54","[TCP Dup ACK 59#2] 34115  >  443 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
