"No.","Time","Source","Destination","Protocol","Length","Info"
"80","14.952126","10.152.152.11","74.125.141.105","TCP","54","49831  >  443 [ACK] Seq=3 Ack=156 Win=2622 Len=0"
"81","15.381355","10.152.152.11","173.194.123.46","TCP","1514","56367  >  443 [ACK] Seq=2901 Ack=389 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"82","15.381468","10.152.152.11","173.194.123.46","TLSv1.1","1159","Application Data"
"83","15.381666","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=389 Ack=4361 Win=4601 Len=0"
"84","15.381681","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=389 Ack=5466 Win=4601 Len=0"
"85","15.381922","10.152.152.11","173.194.123.46","TLSv1.1","251","Application Data"
"86","15.382163","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=389 Ack=5663 Win=4601 Len=0"
"87","15.897597","173.194.123.46","10.152.152.11","TLSv1.1","373","Application Data, Application Data, Application Data"
"88","15.899405","10.152.152.11","173.194.123.46","TLSv1.1","123","Application Data"
"89","15.899716","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=708 Ack=5732 Win=4601 Len=0"
"90","16.003268","74.125.22.189","10.152.152.11","TLSv1.1","523","Application Data"
"91","16.003300","10.152.152.11","74.125.22.189","TCP","54","58421  >  443 [ACK] Seq=2187 Ack=1178 Win=2640 Len=0"
"92","16.127966","10.152.152.11","173.194.123.46","TCP","54","56349  >  443 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
"93","16.128405","173.194.123.46","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56349 [ACK] Seq=1 Ack=2 Win=2640 Len=0"
"94","16.823908","173.194.123.45","10.152.152.11","TLSv1.1","208","[TCP ACKed unseen segment] , Application Data, Application Data"
"95","16.824280","10.152.152.11","173.194.123.45","TCP","54","[TCP Previous segment not captured] 55230  >  443 [FIN, ACK] Seq=2 Ack=155 Win=1892 Len=0"
"96","16.824573","173.194.123.45","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  55230 [FIN, ACK] Seq=155 Ack=3 Win=1118 Len=0"
"97","16.824584","10.152.152.11","173.194.123.45","TCP","54","55230  >  443 [ACK] Seq=3 Ack=156 Win=1892 Len=0"
"98","16.994424","216.58.219.237","10.152.152.11","TLSv1.1","208","[TCP ACKed unseen segment] , Application Data, Application Data"
"99","16.994516","216.58.219.237","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  58019 [FIN, ACK] Seq=155 Ack=2 Win=1650 Len=0"
"100","16.996022","10.152.152.11","216.58.219.237","TCP","54","[TCP Previous segment not captured] 58019  >  443 [FIN, ACK] Seq=2 Ack=156 Win=2640 Len=0"
"101","16.996514","216.58.219.237","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  58019 [ACK] Seq=156 Ack=3 Win=1650 Len=0"
"102","17.154252","10.152.152.11","173.194.123.41","TCP","1514","[TCP Previous segment not captured] 55665  >  443 [ACK] Seq=2 Ack=1 Win=5665 Len=1460 [TCP segment of a reassembled PDU]"
"103","17.154355","10.152.152.11","173.194.123.41","TLSv1.1","1111","Application Data"
"104","17.154582","173.194.123.41","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  55665 [ACK] Seq=1 Ack=1462 Win=2640 Len=0"
"105","17.154594","173.194.123.41","10.152.152.11","TCP","60","443  >  55665 [ACK] Seq=1 Ack=2519 Win=2591 Len=0"
"106","17.154746","10.152.152.11","173.194.123.41","TLSv1.1","123","Application Data"
"107","17.154915","173.194.123.41","10.152.152.11","TCP","60","443  >  55665 [ACK] Seq=1 Ack=2588 Win=2640 Len=0"
"108","17.155140","10.152.152.11","173.194.123.41","TLSv1.1","1163","Application Data"
"109","17.155343","173.194.123.41","10.152.152.11","TCP","60","443  >  55665 [ACK] Seq=1 Ack=3697 Win=2639 Len=0"
"110","17.244673","74.125.22.189","10.152.152.11","TLSv1.1","523","Application Data"
"111","17.244701","10.152.152.11","74.125.22.189","TCP","54","58421  >  443 [ACK] Seq=2187 Ack=1647 Win=2640 Len=0"
"112","17.368813","173.194.123.32","10.152.152.11","TLSv1.1","208","[TCP ACKed unseen segment] , Application Data, Application Data"
"113","17.369713","10.152.152.11","173.194.123.32","TCP","54","[TCP Previous segment not captured] 60002  >  443 [FIN, ACK] Seq=2 Ack=155 Win=2440 Len=0"
"114","17.370145","173.194.123.32","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  60002 [FIN, ACK] Seq=155 Ack=3 Win=1248 Len=0"
"115","17.370204","10.152.152.11","173.194.123.32","TCP","54","60002  >  443 [ACK] Seq=3 Ack=156 Win=2440 Len=0"
"116","17.407874","10.152.152.11","173.194.116.120","TCP","54","41329  >  443 [ACK] Seq=1 Ack=1 Win=2190 Len=0"
"117","17.408225","173.194.116.120","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  41329 [ACK] Seq=1 Ack=2 Win=1363 Len=0"
"118","17.537258","74.125.22.189","10.152.152.11","TLSv1.1","539","Application Data"
"119","17.537289","10.152.152.11","74.125.22.189","TCP","54","58421  >  443 [ACK] Seq=2187 Ack=2132 Win=2640 Len=0"
"120","17.625974","173.194.123.41","10.152.152.11","TLSv1.1","123","Application Data"
"121","17.663963","10.152.152.11","173.194.123.41","TCP","54","55665  >  443 [ACK] Seq=3697 Ack=70 Win=5665 Len=0"
"122","17.733121","173.194.123.41","10.152.152.11","TLSv1.1","240","Application Data, Application Data"
"123","17.733149","10.152.152.11","173.194.123.41","TCP","54","55665  >  443 [ACK] Seq=3697 Ack=256 Win=5665 Len=0"
"124","17.797661","173.194.123.41","10.152.152.11","TLSv1.1","192","Application Data, Application Data"
"125","17.797690","10.152.152.11","173.194.123.41","TCP","54","55665  >  443 [ACK] Seq=3697 Ack=394 Win=5665 Len=0"
"126","17.798976","10.152.152.11","173.194.123.41","TLSv1.1","123","Application Data"
"127","17.799395","173.194.123.41","10.152.152.11","TCP","60","443  >  55665 [ACK] Seq=394 Ack=3766 Win=2640 Len=0"
"128","18.063929","10.152.152.11","173.194.123.46","TCP","54","56345  >  443 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
"129","18.064353","173.194.123.46","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56345 [ACK] Seq=1 Ack=2 Win=2640 Len=0"
"130","18.415968","173.194.123.57","10.152.152.11","TLSv1.1","208","[TCP ACKed unseen segment] , Application Data, Application Data"
"131","18.416911","10.152.152.11","173.194.123.57","TCP","54","[TCP Previous segment not captured] 46654  >  443 [FIN, ACK] Seq=2 Ack=155 Win=2008 Len=0"
"132","18.417577","173.194.123.57","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  46654 [FIN, ACK] Seq=155 Ack=3 Win=1164 Len=0"
"133","18.417683","10.152.152.11","173.194.123.57","TCP","54","46654  >  443 [ACK] Seq=3 Ack=156 Win=2008 Len=0"
"134","18.479091","10.152.152.11","173.194.123.46","TCP","1514","56367  >  443 [ACK] Seq=5732 Ack=708 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"135","18.479235","10.152.152.11","173.194.123.46","TLSv1.1","1159","Application Data"
"136","18.479526","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=708 Ack=7192 Win=4601 Len=0"
"137","18.479547","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=708 Ack=8297 Win=4601 Len=0"
"138","18.479954","10.152.152.11","173.194.123.46","TLSv1.1","251","Application Data"
"139","18.480277","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=708 Ack=8494 Win=4601 Len=0"
"140","18.942223","173.194.123.46","10.152.152.11","TLSv1.1","373","Application Data, Application Data, Application Data"
"141","18.945540","10.152.152.11","173.194.123.46","TLSv1.1","123","Application Data"
"142","18.945972","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1027 Ack=8563 Win=4601 Len=0"
"143","20.383279","10.152.152.11","173.194.123.46","TCP","1514","56367  >  443 [ACK] Seq=8563 Ack=1027 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"144","20.383316","10.152.152.11","173.194.123.46","TLSv1.1","1159","Application Data"
"145","20.383544","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1027 Ack=10023 Win=4601 Len=0"
"146","20.383592","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1027 Ack=11128 Win=4601 Len=0"
"147","20.383596","10.152.152.11","173.194.123.46","TLSv1.1","251","Application Data"
"148","20.383748","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1027 Ack=11325 Win=4601 Len=0"
"149","20.905186","173.194.123.46","10.152.152.11","TLSv1.1","373","Application Data, Application Data, Application Data"
"150","20.909440","10.152.152.11","173.194.123.46","TLSv1.1","123","Application Data"
"151","20.909768","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1346 Ack=11394 Win=4601 Len=0"
"152","21.010891","74.125.22.189","10.152.152.11","TLSv1.1","523","Application Data"
"153","21.010935","10.152.152.11","74.125.22.189","TCP","54","58421  >  443 [ACK] Seq=2187 Ack=2601 Win=2640 Len=0"
"154","21.515298","10.152.152.11","173.194.123.46","TCP","1514","[TCP Previous segment not captured] 56383  >  443 [ACK] Seq=2 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"155","21.515354","10.152.152.11","173.194.123.46","TLSv1.1","1095","Application Data"
"156","21.515598","173.194.123.46","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56383 [ACK] Seq=1 Ack=1462 Win=3070 Len=0"
"157","21.515613","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=2503 Win=3005 Len=0"
"158","21.515751","10.152.152.11","173.194.123.46","TLSv1.1","123","Application Data"
"159","21.515962","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=2572 Win=3091 Len=0"
"160","21.516185","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=2572 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"161","21.516244","10.152.152.11","173.194.123.46","TLSv1.1","1511","Application Data"
"162","21.516428","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=4032 Win=3048 Len=0"
"163","21.516439","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=5489 Win=2978 Len=0"
"164","21.516611","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=5489 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"165","21.516664","10.152.152.11","173.194.123.46","TLSv1.1","1511","Application Data"
"166","21.516829","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=6949 Win=3070 Len=0"
"167","21.516836","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=8406 Win=3000 Len=0"
"168","21.516989","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=8406 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"169","21.517031","10.152.152.11","173.194.123.46","TLSv1.1","1511","Application Data"
"170","21.517170","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=9866 Win=2930 Len=0"
"171","21.517178","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=11323 Win=2860 Len=0"
"172","21.517435","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=11323 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"173","21.517479","10.152.152.11","173.194.123.46","TLSv1.1","1511","Application Data"
"174","21.517614","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=12783 Win=3070 Len=0"
"175","21.517622","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=14240 Win=3000 Len=0"
"176","21.517815","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=14240 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"177","21.517860","10.152.152.11","173.194.123.46","TLSv1.1","1511","Application Data"
"178","21.517951","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=15700 Win=2930 Len=0"
"179","21.517959","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=17157 Win=2860 Len=0"
"180","21.518201","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=17157 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"181","21.518244","10.152.152.11","173.194.123.46","TLSv1.1","1511","Application Data"
"182","21.518323","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=18617 Win=3070 Len=0"
"183","21.518331","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=20074 Win=3000 Len=0"
"184","21.518633","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=20074 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"185","21.518679","10.152.152.11","173.194.123.46","TLSv1.1","1511","Application Data"
"186","21.518818","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=21534 Win=3070 Len=0"
"187","21.519013","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=22991 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"188","21.519060","10.152.152.11","173.194.123.46","TLSv1.1","1511","Application Data"
"189","21.519460","10.152.152.11","173.194.123.46","TCP","1514","56383  >  443 [ACK] Seq=25908 Ack=1 Win=2440 Len=1460 [TCP segment of a reassembled PDU]"
"190","21.519502","10.152.152.11","173.194.123.46","TLSv1.1","231","Application Data"
"191","21.520210","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=1 Ack=27545 Win=3091 Len=0"
"192","21.859521","173.194.123.46","10.152.152.11","TLSv1.1","123","Application Data"
"193","21.896003","10.152.152.11","173.194.123.46","TCP","54","56383  >  443 [ACK] Seq=27545 Ack=70 Win=2440 Len=0"
"194","22.180711","173.194.123.46","10.152.152.11","TLSv1.1","325","Application Data, Application Data, Application Data"
"195","22.180746","10.152.152.11","173.194.123.46","TCP","54","56383  >  443 [ACK] Seq=27545 Ack=341 Win=2622 Len=0"
"196","22.182953","10.152.152.11","173.194.123.46","TLSv1.1","123","Application Data"
"197","22.183277","173.194.123.46","10.152.152.11","TCP","60","443  >  56383 [ACK] Seq=341 Ack=27614 Win=3091 Len=0"
"198","22.655860","10.152.152.11","173.194.123.46","TCP","54","56378  >  443 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
"199","22.656180","173.194.123.46","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56378 [ACK] Seq=1 Ack=2 Win=2640 Len=0"
"200","23.520912","10.152.152.11","173.194.123.46","TCP","1514","56367  >  443 [ACK] Seq=11394 Ack=1346 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"201","23.521000","10.152.152.11","173.194.123.46","TLSv1.1","1159","Application Data"
"202","23.521246","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1346 Ack=12854 Win=4601 Len=0"
"203","23.521281","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1346 Ack=13959 Win=4601 Len=0"
"204","23.521492","10.152.152.11","173.194.123.46","TLSv1.1","251","Application Data"
"205","23.521749","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1346 Ack=14156 Win=4601 Len=0"
"206","23.807990","10.152.152.11","64.233.171.188","TCP","54","36590  >  5228 [ACK] Seq=1 Ack=1 Win=2640 Len=0"
"207","23.808709","64.233.171.188","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 5228  >  36590 [ACK] Seq=1 Ack=2 Win=1181 Len=0"
"208","24.319997","10.152.152.11","173.194.123.38","TCP","54","56461  >  443 [ACK] Seq=1 Ack=1 Win=2257 Len=0"
"209","24.320542","173.194.123.38","10.152.152.11","TCP","60","[TCP ACKed unseen segment] 443  >  56461 [ACK] Seq=1 Ack=2 Win=2586 Len=0"
"210","24.366501","173.194.123.46","10.152.152.11","TLSv1.1","373","Application Data, Application Data, Application Data"
"211","24.368597","10.152.152.11","173.194.123.46","TLSv1.1","123","Application Data"
"212","24.368834","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1665 Ack=14225 Win=4601 Len=0"
"213","25.389239","10.152.152.11","173.194.123.46","TCP","1514","56367  >  443 [ACK] Seq=14225 Ack=1665 Win=2640 Len=1460 [TCP segment of a reassembled PDU]"
"214","25.389322","10.152.152.11","173.194.123.46","TLSv1.1","1159","Application Data"
"215","25.389664","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1665 Ack=15685 Win=4601 Len=0"
"216","25.389690","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1665 Ack=16790 Win=4601 Len=0"
"217","25.390004","10.152.152.11","173.194.123.46","TLSv1.1","251","Application Data"
"218","25.390275","173.194.123.46","10.152.152.11","TCP","60","443  >  56367 [ACK] Seq=1665 Ack=16987 Win=4601 Len=0"
"219","25.610419","216.58.219.237","10.152.152.11","TLSv1.1","208","[TCP ACKed unseen segment] , Application Data, Application Data"
