"No.","Time","Source","Destination","Protocol","Length","Info"
"128","45.237134","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=113 Ack=170 Win=14608 Len=0"
"129","45.257573","85.26.42.231","10.152.152.11","TCP","62","27376  >  43622 [PSH, ACK] Seq=58 Ack=78 Win=14608 Len=8[Malformed Packet]"
"130","45.258408","10.152.152.11","85.26.42.231","TCP","126","43622  >  27376 [PSH, ACK] Seq=78 Ack=66 Win=14608 Len=72"
"131","45.258783","85.26.42.231","10.152.152.11","TCP","60","27376  >  43622 [ACK] Seq=66 Ack=150 Win=14608 Len=0"
"132","45.274747","10.152.152.11","157.55.130.175","TCP","54","42164  >  33033 [ACK] Seq=517 Ack=3232 Win=4042 Len=0"
"133","45.322408","157.56.126.188","10.152.152.11","TCP","1050","443  >  50946 [PSH, ACK] Seq=1875 Ack=7027 Win=2640 Len=996 [TCP segment of a reassembled PDU]"
"134","45.322496","10.152.152.11","157.56.126.188","TCP","54","50946  >  443 [ACK] Seq=7027 Ack=2871 Win=2640 Len=0"
"135","45.387168","157.56.126.188","10.152.152.11","TLSv1","332","Application Data, Application Data"
"136","45.387195","10.152.152.11","157.56.126.188","TCP","54","50946  >  443 [ACK] Seq=7027 Ack=3149 Win=2640 Len=0"
"137","45.387232","157.55.130.175","10.152.152.11","TCP","513","33033  >  42164 [PSH, ACK] Seq=3232 Ack=517 Win=2640 Len=459"
"138","45.387244","10.152.152.11","157.55.130.175","TCP","54","42164  >  33033 [ACK] Seq=517 Ack=3691 Win=4042 Len=0"
"139","45.511412","5.178.135.69","10.152.152.11","TCP","91","53262  >  41249 [PSH, ACK] Seq=113 Ack=170 Win=14608 Len=37"
"140","45.512075","10.152.152.11","5.178.135.69","TCP","68","41249  >  53262 [PSH, ACK] Seq=170 Ack=150 Win=14608 Len=14"
"141","45.512555","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=150 Ack=184 Win=14608 Len=0"
"142","45.656944","85.26.42.231","10.152.152.11","TCP","120","27376  >  43622 [PSH, ACK] Seq=66 Ack=150 Win=14608 Len=66"
"143","45.657732","10.152.152.11","85.26.42.231","TCP","68","43622  >  27376 [PSH, ACK] Seq=150 Ack=132 Win=14608 Len=14"
"144","45.658099","85.26.42.231","10.152.152.11","TCP","60","27376  >  43622 [ACK] Seq=132 Ack=164 Win=14608 Len=0"
"145","45.885398","5.178.135.69","10.152.152.11","TCP","71","53262  >  41249 [PSH, ACK] Seq=150 Ack=184 Win=14608 Len=17"
"146","45.922728","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=184 Ack=167 Win=14608 Len=0"
"147","46.016877","85.26.42.231","10.152.152.11","TCP","72","27376  >  43622 [PSH, ACK] Seq=132 Ack=164 Win=14608 Len=18"
"148","46.017942","10.152.152.11","157.55.130.175","TCP","259","42164  >  33033 [PSH, ACK] Seq=517 Ack=3691 Win=4042 Len=205"
"149","46.018623","157.55.130.175","10.152.152.11","TCP","60","33033  >  42164 [ACK] Seq=3691 Ack=722 Win=2640 Len=0"
"150","46.054728","10.152.152.11","85.26.42.231","TCP","54","43622  >  27376 [ACK] Seq=164 Ack=150 Win=14608 Len=0"
"151","46.834964","157.55.130.175","10.152.152.11","TCP","60","33033  >  42164 [PSH, ACK] Seq=3691 Ack=722 Win=2640 Len=3"
"152","46.835083","10.152.152.11","157.55.130.175","TCP","54","42164  >  33033 [ACK] Seq=722 Ack=3694 Win=4042 Len=0"
"153","46.982640","157.55.130.175","10.152.152.11","TCP","61","33033  >  42164 [PSH, ACK] Seq=3694 Ack=722 Win=2640 Len=7"
"154","46.982668","10.152.152.11","157.55.130.175","TCP","54","42164  >  33033 [ACK] Seq=722 Ack=3701 Win=4042 Len=0"
"155","47.781898","5.178.135.69","10.152.152.11","TCP","68","53262  >  41249 [PSH, ACK] Seq=167 Ack=184 Win=14608 Len=14"
"156","47.781921","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=184 Ack=181 Win=14608 Len=0"
"157","47.782146","10.152.152.11","5.178.135.69","TCP","58","41249  >  53262 [PSH, ACK] Seq=184 Ack=181 Win=14608 Len=4"
"158","47.782379","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=181 Ack=188 Win=14608 Len=0"
"159","48.034787","5.178.135.69","10.152.152.11","TCP","552","53262  >  41249 [PSH, ACK] Seq=181 Ack=188 Win=14608 Len=498"
"160","48.074697","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=188 Ack=679 Win=15680 Len=0"
"161","48.176706","5.178.135.69","10.152.152.11","TCP","237","53262  >  41249 [PSH, ACK] Seq=679 Ack=188 Win=14608 Len=183"
"162","48.176750","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=188 Ack=862 Win=16752 Len=0"
"163","48.179318","10.152.152.11","5.178.135.69","TCP","1078","41249  >  53262 [PSH, ACK] Seq=188 Ack=862 Win=16752 Len=1024"
"164","48.179545","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=862 Ack=1212 Win=16656 Len=0"
"165","48.179562","10.152.152.11","5.178.135.69","TCP","141","41249  >  53262 [PSH, ACK] Seq=1212 Ack=862 Win=16752 Len=87"
"166","48.179723","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=862 Ack=1299 Win=16656 Len=0"
"167","48.180106","10.152.152.11","85.26.42.231","TCP","54","43622  >  27376 [FIN, ACK] Seq=164 Ack=150 Win=14608 Len=0"
"168","48.180326","85.26.42.231","10.152.152.11","TCP","60","27376  >  43622 [FIN, ACK] Seq=150 Ack=165 Win=14608 Len=0"
"169","48.180342","10.152.152.11","85.26.42.231","TCP","54","43622  >  27376 [ACK] Seq=165 Ack=151 Win=14608 Len=0"
"170","49.127800","5.178.135.69","10.152.152.11","TCP","552","53262  >  41249 [PSH, ACK] Seq=862 Ack=1299 Win=16656 Len=498"
"171","49.166700","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=1299 Ack=1360 Win=17824 Len=0"
"172","49.261334","5.178.135.69","10.152.152.11","TCP","105","53262  >  41249 [PSH, ACK] Seq=1360 Ack=1299 Win=16656 Len=51"
"173","49.261362","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=1299 Ack=1411 Win=17824 Len=0"
"174","49.270277","10.152.152.11","5.178.135.69","TCP","155","41249  >  53262 [PSH, ACK] Seq=1299 Ack=1411 Win=17824 Len=101"
"175","49.270600","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1411 Ack=1400 Win=16656 Len=0"
"176","49.270619","10.152.152.11","5.178.135.69","TCP","132","41249  >  53262 [PSH, ACK] Seq=1400 Ack=1411 Win=17824 Len=78"
"177","49.270890","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1411 Ack=1478 Win=16656 Len=0"
"178","49.272301","10.152.152.11","157.55.130.175","TCP","147","42164  >  33033 [PSH, ACK] Seq=722 Ack=3701 Win=4042 Len=93"
"179","49.272528","10.152.152.11","174.119.156.255","UDP","60","3697  >  8724 Len=18"
"180","49.272541","157.55.130.175","10.152.152.11","TCP","60","33033  >  42164 [ACK] Seq=3701 Ack=815 Win=2640 Len=0"
"181","49.272571","10.152.152.11","83.34.39.203","UDP","60","3697  >  1117 Len=18"
"182","49.272617","10.152.152.11","172.6.157.32","UDP","60","3697  >  47230 Len=18"
"183","49.272669","10.152.152.11","85.152.106.250","UDP","60","3697  >  12693 Len=18"
"184","49.386399","5.178.135.69","10.152.152.11","TCP","138","53262  >  41249 [PSH, ACK] Seq=1411 Ack=1478 Win=16656 Len=84"
"185","49.387093","10.152.152.11","5.178.135.69","TCP","82","41249  >  53262 [PSH, ACK] Seq=1478 Ack=1495 Win=17824 Len=28"
"186","49.387608","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1495 Ack=1506 Win=16656 Len=0"
"187","49.387900","10.152.152.11","5.178.135.69","TCP","81","41249  >  53262 [PSH, ACK] Seq=1506 Ack=1495 Win=17824 Len=27"
"188","49.388311","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1495 Ack=1533 Win=16656 Len=0"
"189","49.941488","5.178.135.69","10.152.152.11","TCP","82","53262  >  41249 [PSH, ACK] Seq=1495 Ack=1533 Win=16656 Len=28"
"190","49.978725","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=1533 Ack=1523 Win=17824 Len=0"
"191","50.140120","5.178.135.69","10.152.152.11","TCP","175","53262  >  41249 [PSH, ACK] Seq=1523 Ack=1533 Win=16656 Len=121"
"192","50.140148","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=1533 Ack=1644 Win=17824 Len=0"
"193","50.140774","10.152.152.11","5.178.135.69","TCP","75","41249  >  53262 [PSH, ACK] Seq=1533 Ack=1644 Win=17824 Len=21"
"194","50.141139","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1644 Ack=1554 Win=16656 Len=0"
"195","50.141467","10.152.152.11","5.178.135.69","TCP","102","41249  >  53262 [PSH, ACK] Seq=1554 Ack=1644 Win=17824 Len=48"
"196","50.141953","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1644 Ack=1602 Win=16656 Len=0"
"197","50.142017","10.152.152.11","5.178.135.69","TCP","83","41249  >  53262 [PSH, ACK] Seq=1602 Ack=1644 Win=17824 Len=29"
"198","50.142276","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1644 Ack=1631 Win=16656 Len=0"
"199","50.142496","10.152.152.11","5.178.135.69","TCP","139","41249  >  53262 [PSH, ACK] Seq=1631 Ack=1644 Win=17824 Len=85"
"200","50.142879","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1644 Ack=1716 Win=16656 Len=0"
"201","50.143124","10.152.152.11","5.178.135.69","TCP","101","41249  >  53262 [PSH, ACK] Seq=1716 Ack=1644 Win=17824 Len=47"
"202","50.143454","5.178.135.69","10.152.152.11","TCP","60","53262  >  41249 [ACK] Seq=1644 Ack=1763 Win=16656 Len=0"
"203","50.251228","157.55.130.175","10.152.152.11","TCP","60","33033  >  42164 [PSH, ACK] Seq=3701 Ack=815 Win=2640 Len=3"
"204","50.251318","10.152.152.11","157.55.130.175","TCP","54","42164  >  33033 [ACK] Seq=815 Ack=3704 Win=4042 Len=0"
"205","50.371495","157.55.130.175","10.152.152.11","TCP","104","33033  >  42164 [PSH, ACK] Seq=3704 Ack=815 Win=2640 Len=50"
"206","50.371529","10.152.152.11","157.55.130.175","TCP","54","42164  >  33033 [ACK] Seq=815 Ack=3754 Win=4042 Len=0"
"207","50.372379","10.152.152.11","5.1.83.201","UDP","70","3697  >  3697 Len=28"
"208","50.442327","157.56.126.188","10.152.152.11","TLSv1","507","Application Data"
"209","50.442361","10.152.152.11","157.56.126.188","TCP","54","50946  >  443 [ACK] Seq=7027 Ack=3602 Win=2640 Len=0"
"210","50.442448","5.178.135.69","10.152.152.11","TCP","169","53262  >  41249 [PSH, ACK] Seq=1644 Ack=1763 Win=16656 Len=115"
"211","50.478723","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=1763 Ack=1759 Win=17824 Len=0"
"212","50.516253","157.56.126.188","10.152.152.11","TLSv1","507","Application Data"
"213","50.516287","10.152.152.11","157.56.126.188","TCP","54","50946  >  443 [ACK] Seq=7027 Ack=4055 Win=2640 Len=0"
"214","50.618339","10.152.152.11","5.1.83.201","UDP","70","3697  >  3697 Len=28"
"215","51.020458","10.152.152.11","5.1.83.201","UDP","70","3697  >  3697 Len=28"
"216","51.186140","5.178.135.69","10.152.152.11","TCP","82","53262  >  41249 [PSH, ACK] Seq=1759 Ack=1763 Win=16656 Len=28"
"217","51.186171","10.152.152.11","5.178.135.69","TCP","54","41249  >  53262 [ACK] Seq=1763 Ack=1787 Win=17824 Len=0"
