"No.","Time","Source","Destination","Protocol","Length","Info"
"17","0.827851","216.58.219.228","10.152.152.11","TCP","60","443  >  48285 [ACK] Seq=169 Ack=605 Win=15680 Len=0"
"18","0.828119","10.152.152.11","216.58.219.228","TLSv1.2","119","Application Data"
"19","0.828296","216.58.219.228","10.152.152.11","TCP","60","443  >  48285 [ACK] Seq=169 Ack=670 Win=15680 Len=0"
"20","0.828433","10.152.152.11","216.58.219.228","TLSv1.2","965","Application Data"
"21","0.828641","216.58.219.228","10.152.152.11","TCP","60","443  >  48285 [ACK] Seq=169 Ack=1581 Win=17504 Len=0"
"22","1.470104","216.58.219.228","10.152.152.11","TLSv1.2","156","Application Data, Application Data"
"23","1.507514","10.152.152.11","216.58.219.228","TCP","54","48285  >  443 [ACK] Seq=1581 Ack=271 Win=15680 Len=0"
"24","1.801771","216.58.219.228","10.152.152.11","TLSv1.2","425","Application Data, Application Data, Application Data"
"25","1.801789","10.152.152.11","216.58.219.228","TCP","54","48285  >  443 [ACK] Seq=1581 Ack=642 Win=16752 Len=0"
"26","1.802279","10.152.152.11","216.58.219.228","TLSv1.2","95","Application Data"
"27","1.802441","216.58.219.228","10.152.152.11","TCP","60","443  >  48285 [ACK] Seq=642 Ack=1622 Win=17504 Len=0"
"28","7.349101","10.152.152.11","216.58.219.228","TLSv1.2","778","Application Data"
"29","7.349371","216.58.219.228","10.152.152.11","TCP","60","443  >  48285 [ACK] Seq=642 Ack=2346 Win=19328 Len=0"
"30","8.198364","216.58.219.228","10.152.152.11","TLSv1.2","552","Application Data"
"31","8.235575","10.152.152.11","216.58.219.228","TCP","54","48285  >  443 [ACK] Seq=2346 Ack=1140 Win=17824 Len=0"
"32","8.368362","216.58.219.228","10.152.152.11","TLSv1.2","424","Application Data, Application Data"
"33","8.368378","10.152.152.11","216.58.219.228","TCP","54","48285  >  443 [ACK] Seq=2346 Ack=1510 Win=18896 Len=0"
"34","8.368630","10.152.152.11","216.58.219.228","TLSv1.2","95","Application Data"
"35","8.368874","216.58.219.228","10.152.152.11","TCP","60","443  >  48285 [ACK] Seq=1510 Ack=2387 Win=19328 Len=0"
"36","8.372805","10.152.152.11","10.152.152.10","DNS","73","Standard query 0xc52d A www.google.ro"
"37","8.372844","10.152.152.11","10.152.152.10","DNS","73","Standard query 0x3a78 AAAA www.google.ro"
"38","8.669697","10.152.152.10","10.152.152.11","DNS","73","Standard query response 0x3a78 No such name AAAA www.google.ro"
"39","8.669730","10.152.152.10","10.152.152.11","DNS","89","Standard query response 0xc52d A www.google.ro A 173.194.116.207"
"40","8.670070","10.152.152.11","173.194.116.207","TCP","66","48599  >  443 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"41","8.670295","173.194.116.207","10.152.152.11","TCP","66","443  >  48599 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"42","8.670335","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"43","8.670517","10.152.152.11","173.194.116.207","TLSv1.2","238","Client Hello"
"44","8.670670","173.194.116.207","10.152.152.11","TCP","60","443  >  48599 [ACK] Seq=1 Ack=185 Win=15680 Len=0"
"45","9.408304","173.194.116.207","10.152.152.11","TLSv1.2","552","Server Hello"
"46","9.408349","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=499 Win=15680 Len=0"
"47","9.414507","173.194.116.207","10.152.152.11","TCP","1514","443  >  48599 [ACK] Seq=499 Ack=185 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"48","9.414531","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=1959 Win=18592 Len=0"
"49","9.414580","173.194.116.207","10.152.152.11","TCP","1514","443  >  48599 [ACK] Seq=1959 Ack=185 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"50","9.414588","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=3419 Win=21520 Len=0"
"51","9.414609","173.194.116.207","10.152.152.11","TCP","620","443  >  48599 [PSH, ACK] Seq=3419 Ack=185 Win=15680 Len=566 [TCP segment of a reassembled PDU]"
"52","9.414614","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=3985 Win=24432 Len=0"
"53","9.540832","173.194.116.207","10.152.152.11","TCP","1514","443  >  48599 [ACK] Seq=3985 Ack=185 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"54","9.540849","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=5445 Win=27360 Len=0"
"55","9.540877","173.194.116.207","10.152.152.11","TCP","1514","443  >  48599 [ACK] Seq=5445 Ack=185 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"56","9.540884","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=6905 Win=30272 Len=0"
"57","9.540895","173.194.116.207","10.152.152.11","TCP","1118","443  >  48599 [PSH, ACK] Seq=6905 Ack=185 Win=15680 Len=1064 [TCP segment of a reassembled PDU]"
"58","9.540899","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=7969 Win=33200 Len=0"
"59","9.573958","173.194.116.207","10.152.152.11","TCP","1514","443  >  48599 [ACK] Seq=7969 Ack=185 Win=15680 Len=1460 [TCP segment of a reassembled PDU]"
"60","9.573984","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=9429 Win=36112 Len=0"
"61","9.574016","173.194.116.207","10.152.152.11","TLSv1.2","837","Certificate"
"62","9.574020","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=10212 Win=39040 Len=0"
"63","9.576722","10.152.152.11","10.152.152.10","DNS","79","Standard query 0x9d2b A clients1.google.com"
"64","9.576769","10.152.152.11","74.125.29.139","TCP","66","41371  >  80 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"65","9.576818","10.152.152.11","10.152.152.10","DNS","79","Standard query 0x9f55 AAAA clients1.google.com"
"66","9.576852","10.152.152.11","10.152.152.10","DNS","79","Standard query 0xc2a2 A clients1.google.com"
"67","9.576892","74.125.29.139","10.152.152.11","TCP","66","80  >  41371 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"68","9.576914","10.152.152.11","74.125.29.139","TCP","54","41371  >  80 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"69","9.577386","10.152.152.11","74.125.29.139","OCSP","498","Request"
"70","9.577512","74.125.29.139","10.152.152.11","TCP","60","80  >  41371 [ACK] Seq=1 Ack=445 Win=15680 Len=0"
"71","9.670207","173.194.116.207","10.152.152.11","TLSv1.2","401","Server Key Exchange, Server Hello Done"
"72","9.670233","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=185 Ack=10559 Win=41952 Len=0"
"73","9.672651","10.152.152.11","173.194.116.207","TLSv1.2","216","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"74","9.672943","173.194.116.207","10.152.152.11","TCP","60","443  >  48599 [ACK] Seq=10559 Ack=347 Win=16752 Len=0"
"75","9.875012","10.152.152.10","10.152.152.11","DNS","95","Standard query response 0x9d2b A clients1.google.com A 173.194.112.46"
"76","9.875042","10.152.152.10","10.152.152.11","DNS","79","Standard query response 0x9f55 No such name AAAA clients1.google.com"
"77","9.875044","10.152.152.10","10.152.152.11","DNS","95","Standard query response 0xc2a2 A clients1.google.com A 173.194.112.46"
"78","10.515608","173.194.116.207","10.152.152.11","TLSv1.2","402","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data, Application Data"
"79","10.555503","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=347 Ack=10907 Win=42240 Len=0"
"80","10.697073","74.125.29.139","10.152.152.11","TCP","552","80  >  41371 [PSH, ACK] Seq=1 Ack=445 Win=15680 Len=498 [TCP segment of a reassembled PDU]"
"81","10.697120","10.152.152.11","74.125.29.139","TCP","54","41371  >  80 [ACK] Seq=445 Ack=499 Win=15680 Len=0"
"82","10.863138","74.125.29.139","10.152.152.11","OCSP","302","Response"
"83","10.863153","10.152.152.11","74.125.29.139","TCP","54","41371  >  80 [ACK] Seq=445 Ack=747 Win=16752 Len=0"
"84","10.864545","10.152.152.11","173.194.116.207","TLSv1.2","119","Application Data"
"85","10.864661","10.152.152.11","173.194.116.207","TLSv1.2","534","Application Data"
"86","10.864711","173.194.116.207","10.152.152.11","TCP","60","443  >  48599 [ACK] Seq=10907 Ack=412 Win=16752 Len=0"
"87","10.864755","173.194.116.207","10.152.152.11","TCP","60","443  >  48599 [ACK] Seq=10907 Ack=892 Win=17824 Len=0"
"88","11.487914","173.194.116.207","10.152.152.11","TCP","552","443  >  48599 [PSH, ACK] Seq=10907 Ack=892 Win=17824 Len=498 [TCP segment of a reassembled PDU]"
"89","11.487940","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=892 Ack=11405 Win=42240 Len=0"
"90","11.489169","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"91","11.489179","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=892 Ack=12865 Win=42240 Len=0"
"92","11.489207","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"93","11.489213","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=892 Ack=14325 Win=41456 Len=0"
"94","11.489234","173.194.116.207","10.152.152.11","TLSv1.2","620","Application Data [TCP segment of a reassembled PDU]"
"95","11.489240","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=892 Ack=14891 Win=40896 Len=0"
"96","11.617474","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"97","11.617499","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=892 Ack=16351 Win=42240 Len=0"
"98","11.617527","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"99","11.617542","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=892 Ack=17811 Win=41456 Len=0"
"100","11.617556","173.194.116.207","10.152.152.11","TLSv1.2","1118","Application Data [TCP segment of a reassembled PDU]"
"101","11.617561","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=892 Ack=18875 Win=40400 Len=0"
"102","11.632509","10.152.152.11","173.194.116.207","TLSv1.2","660","Application Data"
"103","11.632747","173.194.116.207","10.152.152.11","TCP","60","443  >  48599 [ACK] Seq=18875 Ack=1498 Win=19040 Len=0"
"104","11.664536","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"105","11.664572","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"106","11.664575","173.194.116.207","10.152.152.11","TCP","620","443  >  48599 [PSH, ACK] Seq=21795 Ack=1498 Win=19040 Len=566 [TCP segment of a reassembled PDU]"
"107","11.664665","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=22361 Win=40336 Len=0"
"108","11.699717","173.194.116.207","10.152.152.11","TCP","552","443  >  48599 [PSH, ACK] Seq=22361 Ack=1498 Win=19040 Len=498 [TCP segment of a reassembled PDU]"
"109","11.704319","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data, Application Data"
"110","11.704334","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=24319 Win=42240 Len=0"
"111","11.704459","173.194.116.207","10.152.152.11","TLSv1.2","1507","Application Data [TCP segment of a reassembled PDU]"
"112","11.719269","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"113","11.719289","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=27232 Win=42240 Len=0"
"114","11.719330","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"115","11.719337","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"116","11.719419","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=30152 Win=40336 Len=0"
"117","11.719531","173.194.116.207","10.152.152.11","TLSv1.2","848","Application Data"
"118","11.759540","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=30946 Win=42240 Len=0"
"119","11.759808","173.194.116.207","10.152.152.11","TCP","552","443  >  48599 [PSH, ACK] Seq=30946 Ack=1498 Win=19040 Len=498 [TCP segment of a reassembled PDU]"
"120","11.759837","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=31444 Win=42240 Len=0"
"121","11.764215","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"122","11.764252","173.194.116.207","10.152.152.11","TLSv1.2","1430","Application Data [TCP segment of a reassembled PDU]"
"123","11.764300","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=34280 Win=41456 Len=0"
"124","11.792905","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"125","11.792932","173.194.116.207","10.152.152.11","TLSv1.2","1430","Application Data [TCP segment of a reassembled PDU]"
"126","11.792941","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=37116 Win=41456 Len=0"
"127","11.793029","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"128","11.793098","173.194.116.207","10.152.152.11","TLSv1.2","932","Application Data"
"129","11.793130","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=39454 Win=39216 Len=0"
"130","11.923271","173.194.116.207","10.152.152.11","TLSv1.2","1041","Application Data"
"131","11.923373","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=1498 Ack=40441 Win=42240 Len=0"
"132","11.926870","10.152.152.11","173.194.116.207","TLSv1.2","725","Application Data"
"133","11.966654","173.194.116.207","10.152.152.11","TCP","60","443  >  48599 [ACK] Seq=40441 Ack=2169 Win=20384 Len=0"
"134","12.003239","173.194.116.207","10.152.152.11","TCP","552","443  >  48599 [PSH, ACK] Seq=40441 Ack=2169 Win=20384 Len=498 [TCP segment of a reassembled PDU]"
"135","12.004112","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"136","12.004128","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=42399 Win=42240 Len=0"
"137","12.004171","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"138","12.004318","173.194.116.207","10.152.152.11","TCP","620","443  >  48599 [PSH, ACK] Seq=43859 Ack=2169 Win=20384 Len=566 [TCP segment of a reassembled PDU]"
"139","12.004349","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=44425 Win=40336 Len=0"
"140","12.005097","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"141","12.005115","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"142","12.005121","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=47345 Win=41456 Len=0"
"143","12.005132","173.194.116.207","10.152.152.11","TLSv1.2","620","Application Data [TCP segment of a reassembled PDU]"
"144","12.007994","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"145","12.008003","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=49371 Win=42240 Len=0"
"146","12.008016","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"147","12.008157","173.194.116.207","10.152.152.11","TLSv1.2","1118","Application Data [TCP segment of a reassembled PDU]"
"148","12.008239","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=51895 Win=40336 Len=0"
"149","12.008478","10.152.152.11","10.152.152.10","DNS","78","Standard query 0x2d00 A consent.google.com"
"150","12.008496","10.152.152.11","10.152.152.10","DNS","78","Standard query 0xbeaa AAAA consent.google.com"
"151","12.009227","173.194.116.207","10.152.152.11","TCP","552","443  >  48599 [PSH, ACK] Seq=51895 Ack=2169 Win=20384 Len=498 [TCP segment of a reassembled PDU]"
"152","12.011872","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"153","12.011916","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=53853 Win=42240 Len=0"
"154","12.011935","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"155","12.011940","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"156","12.012084","173.194.116.207","10.152.152.11","TCP","156","443  >  48599 [PSH, ACK] Seq=56773 Ack=2169 Win=20384 Len=102 [TCP segment of a reassembled PDU]"
"157","12.012158","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=56875 Win=39984 Len=0"
"158","12.023777","173.194.116.207","10.152.152.11","TLSv1.2","598","Application Data [TCP segment of a reassembled PDU]"
"159","12.023972","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"160","12.023994","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=58879 Win=45152 Len=0"
"161","12.024007","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"162","12.024154","173.194.116.207","10.152.152.11","TCP","620","443  >  48599 [PSH, ACK] Seq=60339 Ack=2169 Win=20384 Len=566 [TCP segment of a reassembled PDU]"
"163","12.024161","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=60905 Win=50992 Len=0"
"164","12.024973","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"165","12.024982","173.194.116.207","10.152.152.11","TLSv1.2","171","Application Data"
"166","12.024988","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=62482 Win=53920 Len=0"
"167","12.025419","173.194.116.207","10.152.152.11","TCP","552","443  >  48599 [PSH, ACK] Seq=62482 Ack=2169 Win=20384 Len=498 [TCP segment of a reassembled PDU]"
"168","12.035883","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"169","12.035902","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=64440 Win=59760 Len=0"
"170","12.035921","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"171","12.035926","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"172","12.035940","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=67360 Win=65600 Len=0"
"173","12.035962","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"174","12.036164","173.194.116.207","10.152.152.11","TLSv1.2","1186","Application Data [TCP segment of a reassembled PDU]"
"175","12.036174","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=69952 Win=71440 Len=0"
"176","12.036354","173.194.116.207","10.152.152.11","TCP","552","443  >  48599 [PSH, ACK] Seq=69952 Ack=2169 Win=20384 Len=498 [TCP segment of a reassembled PDU]"
"177","12.041947","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data, Application Data"
"178","12.041960","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=71910 Win=77280 Len=0"
"179","12.042156","173.194.116.207","10.152.152.11","TCP","418","443  >  48599 [PSH, ACK] Seq=71910 Ack=2169 Win=20384 Len=364 [TCP segment of a reassembled PDU]"
"180","12.055911","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"181","12.055931","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=2169 Ack=73734 Win=82288 Len=0"
"182","12.055963","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"183","12.056113","173.194.116.207","10.152.152.11","TCP","620","443  >  48599 [PSH, ACK] Seq=75194 Ack=2169 Win=20384 Len=566 [TCP segment of a reassembled PDU]"
"184","12.056188","10.152.152.11","173.194.116.207","TLSv1.2","115","Application Data"
"185","12.056418","173.194.116.207","10.152.152.11","TCP","60","443  >  48599 [ACK] Seq=75760 Ack=2230 Win=20384 Len=0"
"186","12.135512","10.152.152.11","173.194.116.207","TLSv1.2","835","Application Data"
"187","12.135779","173.194.116.207","10.152.152.11","TCP","60","443  >  48599 [ACK] Seq=75760 Ack=3011 Win=21936 Len=0"
"188","12.176178","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"189","12.176201","173.194.116.207","10.152.152.11","TLSv1.2","780","Application Data [TCP segment of a reassembled PDU]"
"190","12.176218","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=3011 Ack=77946 Win=82288 Len=0"
"191","12.176443","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"192","12.176450","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"193","12.176455","173.194.116.207","10.152.152.11","TCP","620","443  >  48599 [PSH, ACK] Seq=80866 Ack=3011 Win=21936 Len=566 [TCP segment of a reassembled PDU]"
"194","12.176461","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=3011 Ack=80866 Win=80752 Len=0"
"195","12.207305","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"196","12.207340","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=3011 Ack=82892 Win=82288 Len=0"
"197","12.207369","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"198","12.207389","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"199","12.207417","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=3011 Ack=85812 Win=81872 Len=0"
"200","12.207504","173.194.116.207","10.152.152.11","TLSv1.2","198","Application Data"
"201","12.207511","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data"
"202","12.207514","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"203","12.207614","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=3011 Ack=88876 Win=79280 Len=0"
"204","12.207739","173.194.116.207","10.152.152.11","TCP","1118","443  >  48599 [PSH, ACK] Seq=88876 Ack=3011 Win=21936 Len=1064 [TCP segment of a reassembled PDU]"
"205","12.211388","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"206","12.211399","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=3011 Ack=91400 Win=82288 Len=0"
"207","12.211421","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"208","12.211424","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"209","12.211458","10.152.152.10","10.152.152.11","DNS","78","Standard query response 0xbeaa No such name AAAA consent.google.com"
"210","12.211465","173.194.116.207","10.152.152.11","TLSv1.2","198","Application Data"
"211","12.211507","10.152.152.10","10.152.152.11","DNS","94","Standard query response 0x2d00 A consent.google.com A 173.194.116.165"
"212","12.211525","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=3011 Ack=94464 Win=81520 Len=0"
"213","12.211621","173.194.116.207","10.152.152.11","TCP","552","443  >  48599 [PSH, ACK] Seq=94464 Ack=3011 Win=21936 Len=498 [TCP segment of a reassembled PDU]"
"214","12.211946","10.152.152.11","173.194.116.165","TCP","66","50328  >  443 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"215","12.212068","173.194.116.165","10.152.152.11","TCP","66","443  >  50328 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"216","12.212093","10.152.152.11","173.194.116.165","TCP","54","50328  >  443 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"217","12.212331","10.152.152.11","173.194.116.165","TLSv1.2","243","Client Hello"
"218","12.212441","173.194.116.165","10.152.152.11","TCP","60","443  >  50328 [ACK] Seq=1 Ack=190 Win=15680 Len=0"
"219","12.218207","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"220","12.218234","10.152.152.11","173.194.116.207","TCP","54","48599  >  443 [ACK] Seq=3011 Ack=96422 Win=82288 Len=0"
"221","12.218274","173.194.116.207","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
