"No.","Time","Source","Destination","Protocol","Length","Info"
"73","6.347570","74.125.136.16","10.152.152.11","TLSv1.2","126","Application Data"
"74","6.374388","10.152.152.11","74.125.136.16","TCP","1514","50591  >  465 [ACK] Seq=699 Ack=4345 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"75","6.374484","10.152.152.11","74.125.136.16","TLSv1.2","1183","Application Data"
"76","6.374790","74.125.136.16","10.152.152.11","TCP","60","465  >  50591 [ACK] Seq=4345 Ack=2159 Win=19664 Len=0"
"77","6.374813","74.125.136.16","10.152.152.11","TCP","60","465  >  50591 [ACK] Seq=4345 Ack=3288 Win=22592 Len=0"
"78","7.746961","74.125.136.16","10.152.152.11","TLSv1.2","136","Application Data"
"79","7.757802","10.152.152.11","74.125.136.16","TLSv1.2","89","Application Data"
"80","7.758313","74.125.136.16","10.152.152.11","TCP","60","465  >  50591 [ACK] Seq=4427 Ack=3323 Win=22592 Len=0"
"81","8.145504","74.125.136.16","10.152.152.11","TLSv1.2","141","Application Data"
"82","8.145571","74.125.136.16","10.152.152.11","TCP","60","465  >  50591 [FIN, ACK] Seq=4514 Ack=3323 Win=22592 Len=0"
"83","8.183476","10.152.152.11","74.125.136.16","TLSv1.2","85","Encrypted Alert"
"84","8.183521","10.152.152.11","74.125.136.16","TCP","54","50591  >  465 [FIN, ACK] Seq=3354 Ack=4515 Win=29200 Len=0"
"85","8.183695","74.125.136.16","10.152.152.11","TCP","60","465  >  50591 [RST] Seq=4515 Win=0 Len=0"
"86","8.183737","74.125.136.16","10.152.152.11","TCP","60","465  >  50591 [RST] Seq=4515 Win=0 Len=0"
"87","27.265147","10.152.152.11","74.125.136.16","TCP","66","50593  >  465 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"88","27.265514","74.125.136.16","10.152.152.11","TCP","66","465  >  50593 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"89","27.265555","10.152.152.11","74.125.136.16","TCP","54","50593  >  465 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"90","27.265877","10.152.152.11","74.125.136.16","TLSv1.2","571","Client Hello"
"91","27.266020","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=1 Ack=518 Win=15680 Len=0"
"92","27.779262","74.125.136.16","10.152.152.11","TLSv1.2","191","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"93","27.779325","10.152.152.11","74.125.136.16","TCP","54","50593  >  465 [ACK] Seq=518 Ack=138 Win=15680 Len=0"
"94","27.779753","10.152.152.11","74.125.136.16","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"95","27.780032","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=138 Ack=569 Win=15680 Len=0"
"96","28.333565","74.125.136.16","10.152.152.11","TLSv1.2","141","Application Data"
"97","28.345283","10.152.152.11","74.125.136.16","TLSv1.2","105","Application Data"
"98","28.345552","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=225 Ack=620 Win=15680 Len=0"
"99","28.733467","74.125.136.16","10.152.152.11","TLSv1.2","298","Application Data"
"100","28.753431","10.152.152.11","10.152.152.10","DNS","78","Standard query 0xc1ae A www.googleapis.com"
"101","28.753496","10.152.152.11","216.58.213.10","TLSv1.2","135","Application Data"
"102","28.753533","10.152.152.11","216.58.213.10","TLSv1.2","300","Application Data"
"103","28.753622","10.152.152.11","10.152.152.10","DNS","78","Standard query 0x5b86 AAAA www.googleapis.com"
"104","28.753668","216.58.213.10","10.152.152.11","TCP","60","443  >  46669 [ACK] Seq=4558 Ack=1183 Win=18896 Len=0"
"105","28.753682","216.58.213.10","10.152.152.11","TCP","60","443  >  46669 [ACK] Seq=4558 Ack=1429 Win=19968 Len=0"
"106","28.773309","10.152.152.11","74.125.136.16","TCP","54","50593  >  465 [ACK] Seq=620 Ack=469 Win=16752 Len=0"
"107","29.070313","10.152.152.10","10.152.152.11","DNS","94","Standard query response 0xc1ae A www.googleapis.com A 216.58.213.10"
"108","29.173200","216.58.213.10","10.152.152.11","TLSv1.2","478","Application Data, Application Data, Application Data"
"109","29.173972","10.152.152.11","216.58.213.10","TLSv1.2","100","Application Data"
"110","29.174340","216.58.213.10","10.152.152.11","TCP","60","443  >  46669 [ACK] Seq=4982 Ack=1475 Win=19968 Len=0"
"111","29.177628","10.152.152.11","74.125.136.16","TLSv1.2","250","Application Data"
"112","29.177960","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=469 Ack=816 Win=16752 Len=0"
"113","29.237597","10.152.152.10","10.152.152.11","DNS","78","Standard query response 0x5b86 No such name AAAA www.googleapis.com"
"114","29.731367","74.125.136.16","10.152.152.11","TLSv1.2","103","Application Data"
"115","29.731419","10.152.152.11","74.125.136.16","TCP","54","50593  >  465 [ACK] Seq=816 Ack=518 Win=16752 Len=0"
"116","29.761574","10.152.152.11","74.125.136.16","TLSv1.2","126","Application Data"
"117","29.761877","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=518 Ack=888 Win=16752 Len=0"
"118","30.136638","74.125.136.16","10.152.152.11","TLSv1.2","124","Application Data"
"119","30.142683","10.152.152.11","74.125.136.16","TLSv1.2","114","Application Data"
"120","30.142979","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=588 Ack=948 Win=16752 Len=0"
"121","30.531380","74.125.136.16","10.152.152.11","TLSv1.2","124","Application Data"
"122","30.559053","10.152.152.11","74.125.136.16","TLSv1.2","89","Application Data"
"123","30.559388","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=658 Ack=983 Win=16752 Len=0"
"124","31.133669","74.125.136.16","10.152.152.11","TLSv1.2","125","Application Data"
"125","31.147079","10.152.152.11","74.125.136.16","TCP","1514","50593  >  465 [ACK] Seq=983 Ack=729 Win=16752 Len=1460 [TCP segment of a reassembled PDU]"
"126","31.147366","10.152.152.11","74.125.136.16","TLSv1.2","1187","Application Data"
"127","31.147543","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=729 Ack=2443 Win=19664 Len=0"
"128","31.147640","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=729 Ack=3576 Win=22592 Len=0"
"129","32.737324","74.125.136.16","10.152.152.11","TLSv1.2","135","Application Data"
"130","32.745598","10.152.152.11","74.125.136.16","TLSv1.2","89","Application Data"
"131","32.745902","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [ACK] Seq=810 Ack=3611 Win=22592 Len=0"
"132","33.132455","74.125.136.16","10.152.152.11","TLSv1.2","140","Application Data"
"133","33.132557","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [FIN, ACK] Seq=896 Ack=3611 Win=22592 Len=0"
"134","33.171133","10.152.152.11","74.125.136.16","TLSv1.2","85","Encrypted Alert"
"135","33.171178","10.152.152.11","74.125.136.16","TCP","54","50593  >  465 [FIN, ACK] Seq=3642 Ack=897 Win=16752 Len=0"
"136","33.171372","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [RST] Seq=897 Win=0 Len=0"
"137","33.171406","74.125.136.16","10.152.152.11","TCP","60","465  >  50593 [RST] Seq=897 Win=0 Len=0"
"138","67.347059","10.152.152.11","10.152.152.10","DNS","78","Standard query 0xe0aa A pop.googlemail.com"
"139","67.347257","10.152.152.11","10.152.152.10","DNS","78","Standard query 0x3beb AAAA pop.googlemail.com"
"140","67.615863","10.152.152.10","10.152.152.11","DNS","94","Standard query response 0xe0aa A pop.googlemail.com A 173.194.65.16"
"141","67.757888","10.152.152.10","10.152.152.11","DNS","78","Standard query response 0x3beb No such name AAAA pop.googlemail.com"
"142","67.758407","10.152.152.11","173.194.65.16","TCP","66","60312  >  995 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"143","67.758738","173.194.65.16","10.152.152.11","TCP","66","995  >  60312 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM=1 WS=16"
"144","67.758766","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=1 Ack=1 Win=14608 Len=0"
"145","67.759179","10.152.152.11","173.194.65.16","TLSv1.2","571","Client Hello"
"146","67.759394","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=1 Ack=518 Win=15680 Len=0"
"147","68.358837","173.194.65.16","10.152.152.11","TLSv1.2","191","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"148","68.358900","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=518 Ack=138 Win=15680 Len=0"
"149","68.359235","10.152.152.11","173.194.65.16","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"150","68.359443","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=138 Ack=569 Win=15680 Len=0"
"151","68.815399","173.194.65.16","10.152.152.11","TLSv1.2","149","Application Data"
"152","68.821747","10.152.152.11","173.194.65.16","TLSv1.2","89","Application Data"
"153","68.822095","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=233 Ack=604 Win=15680 Len=0"
"154","69.414276","173.194.65.16","10.152.152.11","TLSv1.2","206","Application Data"
"155","69.421352","10.152.152.11","173.194.65.16","TLSv1.2","95","Application Data"
"156","69.421835","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=385 Ack=645 Win=15680 Len=0"
"157","69.938822","173.194.65.16","10.152.152.11","TLSv1.2","87","Application Data"
"158","69.939505","10.152.152.11","173.194.65.16","TLSv1.2","125","Application Data"
"159","69.939815","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=418 Ack=716 Win=15680 Len=0"
"160","71.413648","173.194.65.16","10.152.152.11","TLSv1.2","97","Application Data"
"161","71.418612","10.152.152.11","173.194.65.16","TLSv1.2","89","Application Data"
"162","71.418965","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=461 Ack=751 Win=15680 Len=0"
"163","72.113668","173.194.65.16","10.152.152.11","TLSv1.2","98","Application Data"
"164","72.122254","10.152.152.11","173.194.65.16","TLSv1.2","89","Application Data"
"165","72.122604","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=505 Ack=786 Win=15680 Len=0"
"166","72.810696","173.194.65.16","10.152.152.11","TLSv1.2","162","Application Data"
"167","72.818732","10.152.152.11","173.194.65.16","TLSv1.2","89","Application Data"
"168","72.819076","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=613 Ack=821 Win=15680 Len=0"
"169","73.513743","173.194.65.16","10.152.152.11","TLSv1.2","199","Application Data"
"170","73.518291","10.152.152.11","173.194.65.16","TLSv1.2","91","Application Data"
"171","73.518784","173.194.65.16","10.152.152.11","TCP","60","995  >  60312 [ACK] Seq=758 Ack=858 Win=15680 Len=0"
"172","74.229809","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data, Application Data"
"173","74.229839","173.194.65.16","10.152.152.11","TLSv1.2","586","Application Data [TCP segment of a reassembled PDU]"
"174","74.229851","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=2750 Win=23664 Len=0"
"175","74.311844","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data, Application Data"
"176","74.311994","173.194.65.16","10.152.152.11","TCP","88","995  >  60312 [PSH, ACK] Seq=4210 Ack=858 Win=15680 Len=34 [TCP segment of a reassembled PDU]"
"177","74.312010","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=4244 Win=26576 Len=0"
"178","74.377549","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"179","74.377665","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"180","74.377686","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=7164 Win=32416 Len=0"
"181","74.377712","173.194.65.16","10.152.152.11","TCP","1118","995  >  60312 [PSH, ACK] Seq=7164 Ack=858 Win=15680 Len=1064 [TCP segment of a reassembled PDU]"
"182","74.414673","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=8228 Win=35344 Len=0"
"183","74.414714","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data, Application Data"
"184","74.414738","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=9688 Win=38256 Len=0"
"185","74.414758","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"186","74.414770","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=11148 Win=41184 Len=0"
"187","74.414885","173.194.65.16","10.152.152.11","TLSv1.2","1487","Application Data [TCP segment of a reassembled PDU]"
"188","74.414900","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=12581 Win=40336 Len=0"
"189","74.454670","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"190","74.454782","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=14041 Win=42240 Len=0"
"191","74.454809","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"192","74.454818","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=15501 Win=41456 Len=0"
"193","74.454884","173.194.65.16","10.152.152.11","TLSv1.2","1118","Application Data [TCP segment of a reassembled PDU]"
"194","74.454893","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=16565 Win=40400 Len=0"
"195","74.476992","173.194.65.16","10.152.152.11","TLSv1.2","981","Application Data, Application Data"
"196","74.477050","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=17492 Win=42240 Len=0"
"197","74.516627","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data"
"198","74.516653","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=18952 Win=42240 Len=0"
"199","74.516722","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"200","74.516735","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=20412 Win=41456 Len=0"
"201","74.516756","173.194.65.16","10.152.152.11","TCP","1206","995  >  60312 [PSH, ACK] Seq=20412 Ack=858 Win=15680 Len=1152 [TCP segment of a reassembled PDU]"
"202","74.516766","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=21564 Win=40336 Len=0"
"203","74.517005","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"204","74.517018","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=23024 Win=40336 Len=0"
"205","74.517074","173.194.65.16","10.152.152.11","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"206","74.517087","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=24464 Win=41456 Len=0"
"207","74.542635","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data, Application Data"
"208","74.542676","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=25924 Win=42240 Len=0"
"209","74.542699","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"210","74.542707","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=27384 Win=41456 Len=0"
"211","74.542722","173.194.65.16","10.152.152.11","TCP","1118","995  >  60312 [PSH, ACK] Seq=27384 Ack=858 Win=15680 Len=1064 [TCP segment of a reassembled PDU]"
"212","74.542729","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=28448 Win=40400 Len=0"
"213","74.576643","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"214","74.576672","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=29908 Win=42240 Len=0"
"215","74.576706","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"216","74.576718","173.194.65.16","10.152.152.11","TLSv1.2","1118","Application Data [TCP segment of a reassembled PDU]"
"217","74.576750","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=32432 Win=40336 Len=0"
"218","74.577629","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"219","74.577693","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data, Application Data"
"220","74.577709","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=35352 Win=41456 Len=0"
"221","74.577831","173.194.65.16","10.152.152.11","TLSv1.2","949","Application Data [TCP segment of a reassembled PDU]"
"222","74.578105","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=36247 Win=42240 Len=0"
"223","74.578583","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"224","74.578694","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"225","74.578798","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=39167 Win=41456 Len=0"
"226","74.578804","173.194.65.16","10.152.152.11","TLSv1.2","1118","Application Data [TCP segment of a reassembled PDU]"
"227","74.579117","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=40231 Win=42240 Len=0"
"228","74.581186","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"229","74.581204","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"230","74.581277","173.194.65.16","10.152.152.11","TLSv1.2","1118","Application Data [TCP segment of a reassembled PDU]"
"231","74.581453","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=44215 Win=40336 Len=0"
"232","74.617673","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"233","74.617734","173.194.65.16","10.152.152.11","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"234","74.617753","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=47135 Win=41456 Len=0"
"235","74.617780","173.194.65.16","10.152.152.11","TLSv1.2","1206","Application Data [TCP segment of a reassembled PDU]"
"236","74.618502","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=48287 Win=42240 Len=0"
"237","74.618742","173.194.65.16","10.152.152.11","TLSv1.2","1460","Application Data [TCP segment of a reassembled PDU]"
"238","74.619092","10.152.152.11","173.194.65.16","TCP","54","60312  >  995 [ACK] Seq=858 Ack=49693 Win=42240 Len=0"
